theta,theta_dot,theta_double_dot
-0.0919651022632135,-0.515938404710083,0.2984914208033593
-0.2329606868098177,-0.1143627358406336,0.0827849000243013
0.9435812010029776,0.3415696103147728,-0.7540527544007729
-0.4386798316142726,0.1769207198091091,0.5201418254312614
-0.581999324802796,-0.148664286276803,0.5048243306701047
-0.0538982660169493,0.0078484946248364,0.0081492569650987
-0.6403198113428519,0.4296365506117569,0.4200874726197376
0.1189932044155977,-0.1075996552345861,-0.0878945189145378
0.0145491606735341,0.4216766635033829,0.0081013898013843
-0.839758999301221,-0.1043825468263192,0.9760582169309102
0.8906648975973698,-0.2321387132254583,-0.8521955236865597
0.2109196276961039,0.149918694236485,-0.1468145365617133
0.2925347904975809,0.0965352267413441,-0.413799006265395
0.168493984833798,0.0099015715856847,-0.2769944036145782
0.2263339591735917,0.3577441064404582,-0.1819752530809505
-1.0801103821603846,-0.0472380885055323,1.0943465773207477
-0.0450436355875789,0.0669279777586907,-0.0197831931771861
0.1075401889513002,-0.7426831820321597,0.0495235653895002
0.2100028037014561,0.8361443712882064,-0.0712178995591225
-0.5720579900729961,-0.9162128591361764,0.3706704032348508
0.0238531865976081,0.2581892634426715,-0.0199922339295199
0.4855829651545975,-0.2244468214629289,-0.4084786871138981
0.075399769973772,0.1370520411305538,-0.151964503382131
0.1933339610717689,-0.0635964024512013,0.0012587886250281
-0.2053174767985012,-0.1039122233085658,0.3626500498412152
-0.1234188589587165,-0.0752044502863916,0.097327884322976
0.0168488004802166,-0.611470275469494,0.1261427747663549
0.0249178983227063,-0.1556942803922593,-0.1197635445330606
0.1248211788903182,0.0310955919638475,-0.2187457400245238
-0.4922217945927593,-0.2520466199048148,0.3864881147901672
-0.2193289085376377,0.1656151689956282,0.1635825035322338
0.0123826675727642,-0.6062884810693444,-0.2778173457833499
0.0048672010898085,-0.0029398462054695,0.029045993301786
0.0954989496421888,-0.0376723501788636,-0.1089874430657715
-0.5989615565304304,-0.3193126633826194,0.7055941209741698
-0.2185326562348317,-0.2458035431378786,0.0726814368108792
-0.6370737472759922,-0.584517441169206,0.676861505591891
0.7773016919688538,0.5063196362954134,-0.7217158678835005
-0.6469620434723969,-0.4512277343749281,0.7959011847181788
-0.0293107378000119,-0.1156053451086085,0.1627870564929939
-0.2561735439285307,0.4196669974465042,0.0518295289253887
-0.0882238783327303,0.0443166473016005,-0.0592856050350091
0.4055698286808166,0.1167263011205378,-0.2098673023162676
-1.006959979041561,0.3580814245327369,0.7393647796973987
-0.4610028583846209,0.9188969012719452,0.3605769405741201
0.2420593841045336,0.0067046204292865,-0.2258481171539459
-0.5741605514454425,-0.4050164176007727,0.6232673077416342
-0.0048719653273267,0.4145287123948969,-0.2393982053254009
-0.2092585753675947,-0.3444635815072477,0.0626229625256047
-0.2039147437499374,-0.7667564590454091,0.1362198207564359
-0.0828805726899135,0.1421980991882175,0.0506737220170766
0.3428311349828964,0.3486103912096538,-0.4424224370467564
0.0756536760337991,-0.3383166498133078,-0.1378736554100189
0.5582088735254401,-0.7608977089342667,-0.6800455098020535
-0.5917492726120122,0.4570361695644019,0.539068592254738
-0.0938083093048891,0.8278571199231934,0.0532949459948486
0.3333456653984294,-0.1999004789370843,-0.2308493463086009
0.5967700711717325,0.2426708753706169,-0.6417522112641261
-0.2510740611272307,0.1950080514545452,0.2051985552409102
0.1127742499401431,0.0462518253264638,-0.2261904107002645
-0.693869392538656,0.4579425989689005,0.6021090476609647
-0.1651342496377249,-0.0428380374236678,-0.0761571533099318
-0.1047493718313859,-0.569520237432142,-0.1067694133767551
-0.5071054871660513,-0.1517360984912826,0.4620465866431942
0.5742660039191497,0.5427851642618009,-0.6390937026725971
-0.0722235461173849,-0.118085317958309,-0.0707551987306547
0.4254536178898268,-0.4787713873209807,-0.501442467786011
0.5364787664673574,-0.7115315571296066,-0.7023683470026225
-0.4947559463835156,0.5216175543264772,0.3349753802007612
-0.2842955918873405,0.2278640604679583,0.3693735731273477
-0.2123342974708705,-0.3433603364152226,0.1963592327388263
0.1806155335527163,-0.0275199290850477,-0.0071347352972468
0.3048891873581328,0.142410444779842,-0.196394062242209
-0.1060847072824593,0.080592216252825,-0.0303180394847201
0.2668798098522258,-0.0956127048600106,-0.1844188559537132
-0.3271459323424883,-0.7538489164584704,0.4116250516557592
-0.7085428445041149,0.6963900174002915,0.8789081792123957
0.3378619836636976,0.989107216489075,-0.2871252621436075
0.4217792292206168,0.4795912118272949,-0.4702359737056596
0.7436704611761253,0.2069217769694741,-0.7936116317762567
0.6410020703333358,-0.4651822996105647,-0.6692655401982393
0.3843339485542912,0.7847270905240661,-0.2891945292982377
-0.5388541935698319,-0.5933818300555425,0.3274326926937955
0.6097192566675658,0.5099761138924885,-0.5859633108919436
-0.0977339031034193,0.0391475022807824,0.1266798569011337
0.7292503876546709,-0.6033516795383622,-0.562714508102569
0.172572622154628,-0.2361074967318064,-0.098675330467247
-0.0479806036670226,-0.2560539915967982,-0.2101337108055369
0.2493567709328001,0.6657637992228144,-0.3814906571563742
0.3459012104394631,0.0421188868986066,-0.5197563828074259
-0.1356698827310948,-0.297543507217845,0.0306785687167716
-0.242011967238953,0.685079146363901,0.1910595049668239
-0.1065358181417887,0.3861438714569317,0.112942141007547
0.2742512789209395,-0.2120005519930966,-0.0271926832287722
0.187600649561846,0.6462961684374342,-0.0425132813787548
0.1895638636457132,0.249582795647337,-0.1391452139981674
0.0926789282612415,0.0005558019301353,0.0396034552988337
-0.1458133137615629,-0.172901143118365,-0.1083676366217099
0.0104863099501433,0.2948467689448993,0.1027763684485687
0.363179140165516,0.4292177556827558,-0.2731045257686715
0.0639585785670084,0.2137874717660312,-0.0540179278642639
0.7197046138140811,0.1098307555524991,-0.8185330490109086
0.3475069783979386,0.2670107539521109,-0.2460691466326123
-0.3320395492007068,-0.0679629978336028,0.2131102796304548
-0.2059882179212037,0.388079554377426,0.4477934208320691
0.0908291439136682,0.2363036138958055,0.0126693735987743
0.5670857706236907,-0.1196686346549717,-0.61815722233006
-0.0258596907340443,0.749660037578336,0.1981089284108406
0.9192294378484248,0.361690432725099,-0.910518695500327
0.3293015780954454,0.741843544372824,-0.5442187917728404
-0.5114851696392966,0.6343418561248536,0.7164163061300546
0.7302456556563012,-0.0674206903733635,-0.4035704675317559
0.0129392369805036,-0.1392763065814353,-0.1040635193252577
-0.1616158354548194,-0.1828125133238337,0.1951235825995
-0.180790246349017,-0.560638357773045,0.1566732756615356
-0.5199606787224194,-0.672967237729759,0.5639410297699202
0.5051702361407215,-0.6290157677835311,-0.7215021797731376
0.3766463188578347,-0.2476795976294635,-0.5274529686405878
0.6109695708491872,-0.4695348134035579,-0.2905249815317616
0.1827471401836094,0.002948900158864,0.0140493483512313
-0.2717195973581213,-0.9029599109803323,0.2695961331247052
-0.6805293049205143,0.8176399339959781,0.5167936208025227
0.1850681246148304,1.2479246227875531,-0.0667404956768262
-0.7166828692143988,0.3774600118987929,0.6953051953103514
-0.0794979584765377,-0.3464683274009688,-0.044347265452415
0.0538865869403365,-0.0351788740186755,-0.0420713737575079
-0.4296874953658497,-0.0842544932862038,0.5776690370226656
-0.0518690672039346,0.0202336225085513,0.0844377815353399
0.3456778207322641,0.0667774260067925,-0.0046226760989629
-0.0552728428682245,0.3805911483197732,-0.1080982425904533
-0.4704437994566526,-0.2407092316773387,0.4858097370598126
0.4278955995072288,0.4108643629682609,-0.4681092169825578
0.5106763476661285,-0.7277230171472059,-0.2973591354572282
-0.1543892622852785,0.068246990059362,0.1288715500949763
-0.0075116567999741,-0.1305098506789499,0.0494278781414251
-0.0169814767306883,-0.1851986830243888,0.0740282913563974
0.0214186993120427,0.1176721463427432,0.0094304966880826
-0.4720405366716428,-0.3393443059743657,0.5101653335888318
-0.6402384149749795,0.2596513103621802,0.6062407062129495
-0.3544595757741964,0.564399748662491,0.2896680409200982
-0.8471914580038971,0.8283845366452851,0.407425502715987
0.5523830865278033,-0.4126748205929121,-0.5063611228510746
-0.8319141644259863,0.2208686031506715,0.7472821495215891
-0.3075128871483541,-0.2900426412238345,0.2999132000783108
-0.1022561790391737,-0.4299748783036538,0.3626680418223454
0.171211616075727,0.3483485641277637,-0.0515614438453621
-0.0826545714056458,0.0829941631297839,0.0236878723803361
0.28275737104334,0.9284968554118238,0.0021779520838926
-0.2997721137817631,-0.0689347490187048,0.364744225651827
-0.204236044407574,-0.1423780831095866,0.057638522167352
0.3114994926674436,-0.1993504929624516,-0.3746759891046922
-0.0829574616849287,-0.4654418495195075,-0.0484879171509216
0.6981334218983412,0.2220501575404009,-0.4781416703735706
-0.7539702919801546,-0.1537226817417182,0.8125090317588372
-0.512779845910261,0.221186612611324,0.5325798555490159
-0.4424552030971983,-0.3879391926025555,0.4323001066369348
-0.0140266770973893,0.4891029806242182,-0.0590369774580683
0.3682716104622006,-0.8744532367131294,-0.4905634131361043
0.4240835636213299,0.1265077880496628,-0.3571352356221835
0.9571662491234554,0.3356274563259327,-0.9883503097849796
-0.1450576354396991,-0.0508779296368828,-0.046061735077233
0.4356820170332646,-0.6643819230058895,-0.4380335365690121
-0.8660406312740501,-0.0242880169114389,0.5468465633132423
-0.3328118298468152,0.1806323459864141,0.2049228793153867
0.127661824157574,-0.5366668834423983,-0.5065093158915229
-0.4818037711234646,0.0653328001168387,0.3777496895498025
0.1784944319925429,0.1389659843632325,0.0203712692559921
0.3034927096199392,-0.3893462319696814,-0.4053383126046683
-0.5912513166166025,-0.7793770477286723,0.5661494222149488
0.4222221016787346,-0.5798319246533093,-0.3085510459053333
0.2623471856247676,0.1904462068383848,-0.1112041874629223
-0.2415161583748151,-0.2609362318689396,0.3412606005575254
-0.4314494179107868,0.0469457701509216,0.333394930950127
0.0270020986340141,-0.1939823950723247,0.1871676060282361
0.9072615432365604,0.2168249590324468,-0.7939946146767758
-0.099477474493495,-0.0694685576192848,0.0092152706813431
0.6470086837460846,-0.5772199848474354,-0.797440967117967
-0.1171954094663134,-0.0262713299268048,-0.0683285771838739
0.4629541413929871,-0.3944343064302382,-0.1910546640766752
-0.0810840565102113,-0.2761243259902312,0.2267866143558857
0.3218036899593327,-0.8051638679565227,-0.2365269711667019
0.0600355508774792,0.6730510955415451,-0.2247731669284579
0.9229691156882264,-0.2006023743878561,-0.9097133017846416
0.3736379632888124,-0.316053472090474,-0.4831659617006173
0.6556265876562237,0.143062167135545,-0.6373819467233397
0.034598447018655,-0.0745797661264488,0.0528638512752192
0.2049799417699144,0.3227177030917663,-0.2326097267410705
-0.6486645864304552,-0.4250468828290953,0.4035222421129503
-0.1534834674645726,1.0328553172524355,0.0714777547802543
-0.9464298308862382,-0.4127631311273664,0.8103985272435458
-0.5687761019579844,0.1985849218654813,0.5277369780925347
-0.4211578068404171,-0.02649948029224,0.4087671550025551
-0.0537353685485733,0.7172443898927195,-0.0484013001955141
0.0514821723546875,-0.4602357660427036,0.0544652548844732
-0.2448137768744249,-0.2360084396168859,0.3092482146839067
0.0112449122537916,-0.0363925881688688,-0.0299641585820827
0.3631217268970165,0.1993171434730167,-0.1866583753359124
0.1629289649783937,-0.1758816340084364,-0.2662652221830509
-0.135927482162788,-0.6570287252663556,0.2956175306760518
0.2427904957848827,-0.1409082631163169,0.0538517652915951
0.3182127493300563,0.6047276170212963,-0.3368684775152017
-0.2522462627882456,0.6835036047915408,0.4560416946162836
0.2481255207719588,-0.2874426392274194,-0.2537841153284771
0.1821840630107264,-0.0517648970765842,-0.3196206736825145
-0.0140752341113089,0.2937361540490103,0.1245681835896432
0.1345848998418992,0.0992762363701814,0.0133390950348542
-0.0087837527862682,-0.2020717769061881,-0.20991495244003
0.1166071455532782,0.0454582360519611,-0.2988160653926158
0.5865395666374028,-0.487219170997713,-0.5184984248893385
-0.6522651316624569,-0.2849129841955788,0.9069373588199428
-0.0687515276209113,-0.289800082048159,-0.0368582610291727
0.045278029923117,-0.1623007452053492,-0.063311338691851
-0.1903151823218237,0.3221147588394762,0.4218399968929054
-0.7886976229605932,-0.0634372640330026,0.654887108487404
0.2628766746391158,-0.4453233632770075,-0.2448987467125562
0.9709668000769586,-0.1405932153707207,-0.670509378744951
0.0996532837676001,0.1595246118469466,0.0804820502097765
0.4333102063737041,-0.309880083516549,-0.5020215506650161
-0.0492830202773472,-0.1423870041541453,-0.0430728213669736
-0.0138647135907413,0.1375803639596179,0.0920291961468344
0.2694307105494948,0.8149636429995343,-0.3448311560193701
-0.0306337542395042,-0.233011285890173,0.0305536919871979
-0.1142582079597172,-0.3423240385017668,0.0494438335218965
0.6715627525288578,0.654041507579034,-0.7090032095570907
-0.5619991310244036,0.1911575085809244,0.4251473608443125
0.1497059000891618,-0.0027509226746509,-0.1223656339451493
-0.0987345526691018,-0.2872793357705496,0.1536980028098057
0.177171221682147,0.0155123637899508,-0.2334767318670875
-0.3921851863840103,-0.1435069321327463,0.3570702397806491
-0.3170119168627649,0.7850281200097428,0.1974644606652724
-0.7978296938192344,0.4413143189881447,0.9692266805139425
